Time,Volt
5.00E-07,-8.00E-02
5.02E-07,-8.00E-02
5.04E-07,9.54E-07
5.06E-07,9.54E-07
5.08E-07,9.54E-07
5.10E-07,-8.00E-02
5.12E-07,-8.00E-02
5.14E-07,-8.00E-02
5.16E-07,9.54E-07
5.18E-07,9.54E-07
5.20E-07,-8.00E-02
5.22E-07,-8.00E-02
5.24E-07,9.54E-07
5.26E-07,9.54E-07
5.28E-07,9.54E-07
5.30E-07,-8.00E-02
5.32E-07,-8.00E-02
5.34E-07,9.54E-07
5.36E-07,9.54E-07
5.38E-07,9.54E-07
5.40E-07,-8.00E-02
5.42E-07,9.54E-07
5.44E-07,9.54E-07
5.46E-07,9.54E-07
5.48E-07,9.54E-07
5.50E-07,-8.00E-02
5.52E-07,-8.00E-02
5.54E-07,-8.00E-02
5.56E-07,9.54E-07
5.58E-07,9.54E-07
5.60E-07,-8.00E-02
5.62E-07,9.54E-07
5.64E-07,9.54E-07
5.66E-07,9.54E-07
5.68E-07,9.54E-07
5.70E-07,-8.00E-02
5.72E-07,-8.00E-02
5.74E-07,9.54E-07
5.76E-07,9.54E-07
5.78E-07,9.54E-07
5.80E-07,-8.00E-02
5.82E-07,-8.00E-02
5.84E-07,9.54E-07
5.86E-07,9.54E-07
5.88E-07,9.54E-07
5.90E-07,-8.00E-02
5.92E-07,-8.00E-02
5.94E-07,9.54E-07
5.96E-07,9.54E-07
5.98E-07,9.54E-07
